Date,Close,High,Low,Open,Volume,return,ma_5,ma_10,ma_20,rsi_14,volatility_20,news_sentiment,twitter_sentiment,combined_sentiment,sentiment_7d,sentiment_30d
2010-02-03,5.995548725128174,6.024739788245984,5.850798386666944,5.873368705165813,615328000.0,0.017206364816257924,5.905387210845947,6.030395889282227,6.181254982948303,41.111532069373254,0.023283509994870024,0,0,0,0.0,0.0
2010-02-04,5.779476165771484,5.969667242555499,5.765030907672847,5.920313414304272,757652000.0,-0.03603882968227734,5.861811733245849,5.982186031341553,6.152786493301392,37.62111526600271,0.02426713483427911,0,0,0,0.0,0.0
2010-02-05,5.882094383239746,5.898345298354097,5.74336293336589,5.796929961082975,850306800.0,0.017755626033378435,5.882275485992432,5.975294589996338,6.130035734176635,42.533163227831,0.024766634070899726,0,0,0,0.0,0.0
2010-02-08,5.841769695281982,5.954921813326952,5.838158380532967,5.889016926329096,478270800.0,-0.006855498285213479,5.878604221343994,5.948360729217529,6.103162217140198,33.22106522784553,0.02466140747967032,0,0,0,0.0,0.0
2010-02-09,5.904063701629639,5.943486015810012,5.86072872799017,5.910984986476872,632886800.0,0.010663550532977517,5.880590534210205,5.919019651412964,6.082217025756836,37.2831603941416,0.0248492473086901,0,0,0,0.0,0.0
2010-02-10,5.871864318847656,5.91640347425465,5.845984028385006,5.895036122723821,370361600.0,-0.0054537661531488535,5.855853652954101,5.880620431900025,6.063258194923401,38.933563630770145,0.024780965921325417,0,0,0,0.0,0.0
2010-02-11,5.978693962097168,6.011195384693153,5.839962537150459,5.864639446467659,550345600.0,0.01819347952346373,5.895697212219238,5.878754472732544,6.045232152938842,50.88903180363511,0.024944327387557464,0,0,0,0.0,0.0
2010-02-12,6.030155658721924,6.068073658294349,5.8832987465475535,5.961842829839377,655468800.0,0.008607514776806546,5.925309467315674,5.903792476654052,6.031614828109741,47.20545049909136,0.025055689068830732,0,0,0,0.0,0.0
2010-02-16,6.121038436889648,6.129765378733116,6.064462380073955,6.0771015794095895,543737600.0,0.015071381787014504,5.981163215637207,5.929883718490601,6.027808022499085,47.36956972647122,0.02507509092854561,0,0,0,0.0,0.0
2010-02-17,6.095458030700684,6.148422361864562,6.044599093978458,6.144811047887162,436396800.0,-0.004179095827073986,6.019442081451416,5.95001630783081,6.009014558792114,44.352632897298435,0.02277928492138541,0,0,0,0.0,0.0
2010-02-18,6.106893539428711,6.135783651748159,6.046405230884648,6.067771370027818,422825200.0,0.0018760704561380237,6.066447925567627,5.961150789260865,5.995773339271546,54.669024870897665,0.02260093468965694,0,0,0,0.0,0.0
2010-02-19,6.068976402282715,6.1150198620807625,6.052124001791336,6.074694719136381,415469600.0,-0.00620890750775116,6.084504413604736,5.9901008129119875,5.98614342212677,64.55626874440787,0.022337552541938782,0,0,0,0.0,0.0
2010-02-22,6.031359672546387,6.093954593351487,5.994344899460681,6.089139908514897,390563600.0,-0.006198200032904944,6.084745216369629,6.005027341842651,5.990160965919495,59.006083758136384,0.019302503321637,0,0,0,0.0,0.0
2010-02-23,5.930245876312256,6.058745701453418,5.8896197840602325,6.01872109329924,575094800.0,-0.016764676909318155,6.046586704254151,6.013874959945679,5.981117844581604,51.77417208738364,0.018659447139205972,0,0,0,0.0,0.0
2010-02-24,6.038581848144531,6.062054588549697,5.953717163709801,5.96545393570527,460566400.0,0.018268377752263643,6.03521146774292,6.027326774597168,5.973173213005066,52.09982712205927,0.01886168488469385,0,0,0,0.0,0.0
2010-02-25,6.078906536102295,6.104786817558812,5.925128356231268,5.939874154055496,665126000.0,0.006677840753314346,6.029614067077636,6.048030996322632,5.964325714111328,67.63565488711458,0.01879080991908836,0,0,0,0.0,0.0
2010-02-26,6.15775203704834,6.174303493267834,6.078907013299251,6.090342440678554,507460800.0,0.012970342688736203,6.047369194030762,6.065936803817749,5.972345638275146,66.70324590144988,0.01647865916989308,0,0,0,0.0,0.0
2010-03-01,6.289259910583496,6.304607189244981,6.1827281721855885,6.1917560540675405,550093600.0,0.021356474366608813,6.098949241638183,6.091847229003906,5.99781985282898,74.41712220594624,0.014447683245736719,0,0,0,0.0,0.0
2010-03-02,6.28504753112793,6.344632603980136,6.25164327896818,6.317548151216819,566546400.0,-0.0006697734734222305,6.169909572601318,6.108248138427735,6.019065928459168,72.19503874918121,0.014306440555241913,0,0,0,0.0,0.0
2010-03-03,6.299493312835693,6.315744230035706,6.257663855362972,6.287757342888229,372052800.0,0.0022984363501179494,6.222091865539551,6.128651666641235,6.039333987236023,75.43866516667546,0.014299550921360519,0,0,0,0.0,0.0
2010-03-04,6.341022491455078,6.347342292449356,6.278427572700077,6.297989263284817,366041200.0,0.006592463323163766,6.274515056610108,6.152064561843872,6.056607675552368,73.36971899427458,0.013954100431666408,0,0,0,0.0,0.0
2010-03-05,6.588993072509766,6.611563384617907,6.45898857299002,6.468317801402433,899620400.0,0.03910577219822886,6.360763263702393,6.204066228866577,6.097083520889282,78.75511386805938,0.01300241038658091,0,0,0,0.0,0.0
2010-03-08,6.592906475067139,6.623300503022702,6.567928615803125,6.620893361581227,429889600.0,0.0005939302886355247,6.421492576599121,6.260220909118653,6.1326241254806515,76.66677625356179,0.012795949276579196,0,0,0,0.0,0.0
2010-03-09,6.71147346496582,6.771058537736468,6.55709341034256,6.5697326073253,920259200.0,0.017984024245918606,6.506777763366699,6.338343667984009,6.176109313964844,81.50215073690782,0.01270839671290436,0,0,0,0.0,0.0
2010-03-10,6.7662434577941895,6.785503798800632,6.716890441136493,6.735849437521882,596218000.0,0.008160651027568022,6.600127792358398,6.411109828948975,6.219218301773071,82.28720440808299,0.012683126822065753,0,0,0,0.0,0.0
2010-03-11,6.78610372543335,6.78610372543335,6.720500209014298,6.738255832856446,405700400.0,0.0029351984987004975,6.689144039154053,6.48182954788208,6.264930272102356,85.74865068260983,0.012387856822345585,0,0,0,0.0,0.0
2010-03-12,6.819210052490234,6.853215393984392,6.793630308405303,6.842381449847894,416323600.0,0.004878547159956836,6.735187435150147,6.547975349426269,6.30695607662201,89.45158862508906,0.012128578560401003,0,0,0,0.0,0.0
2010-03-15,6.736151218414307,6.7861057251506125,6.6281147386043004,6.782495214348367,493502800.0,-0.012180125474445025,6.76383638381958,6.592664480209351,6.342255854606629,91.09884113400398,0.012824364588905289,0,0,0,0.0,0.0
2010-03-16,6.754507064819336,6.770456632864693,6.696125763526344,6.746382010279502,446908000.0,0.0027249754065572507,6.772443103790283,6.639610433578492,6.373929286003113,90.19939532388085,0.012641746631987225,0,0,0,0.0,0.0
2010-03-17,6.744576930999756,6.814694606763891,6.718997592087978,6.768049669941151,450956800.0,-0.0014701492979851682,6.7681097984313965,6.684118795394897,6.406385231018066,88.69847824254978,0.012552293323025307,0,0,0,0.0,0.0
2010-03-18,6.760526180267334,6.771058777827615,6.699135046559087,6.7439739223481565,342109600.0,0.0023647516264913016,6.762994289398193,6.726069164276123,6.439066863059997,87.8068023646355,0.012546066059200087,0,0,0,0.0,0.0
2010-03-19,6.688303470611572,6.778283396835302,6.657607693845234,6.764741366910925,559445600.0,-0.010683001253151803,6.736812973022461,6.736000204086304,6.47003321647644,77.03944048062937,0.012797034734141696,0,0,0,0.0,0.0
2010-03-22,6.7635369300842285,6.801154390473503,6.625106411597116,6.634736584315758,456419600.0,0.011248511644729176,6.742290115356445,6.7530632495880125,6.506642079353332,79.57608200361587,0.01259026737124845,0,0,0,0.0,0.0
2010-03-23,6.872173309326172,6.884812908822983,6.743974068044185,6.7903184626134605,602431200.0,0.01606206639587171,6.7658233642578125,6.769133234024048,6.553738451004028,81.70622694956822,0.011591191627380168,0,0,0,0.0,0.0
2010-03-24,6.90256929397583,6.927547152525729,6.846594718962101,6.850507378399074,597780400.0,0.0044230526911199775,6.797421836853028,6.782765817642212,6.596937823295593,81.47789181742513,0.011322085665927606,0,0,0,0.0,0.0
2010-03-25,6.820713520050049,6.950718422822485,6.808675805834343,6.949213306752657,542284400.0,-0.011858739903881976,6.80945930480957,6.786226797103882,6.634028172492981,65.96188878283095,0.01206429236145648,0,0,0,0.0,0.0
2010-03-26,6.948615074157715,6.98021288155317,6.877894679517589,6.889932398669796,640875200.0,0.01875193170504663,6.861521625518799,6.79916729927063,6.673571324348449,70.92788838384716,0.012310840495330187,0,0,0,0.0,0.0
2010-03-29,6.993452548980713,7.037991299761468,6.970281148371546,7.0118104698032,540744400.0,0.00645272105944561,6.907504749298096,6.824897432327271,6.708780956268311,68.16608698911115,0.011780358157107344,0,0,0,0.0,0.0
2010-03-30,7.097573280334473,7.146626555414514,7.049423235455928,7.120143588759241,527310000.0,0.014888315981915756,6.952584743499756,6.859204053878784,6.749407243728638,70.06929020145859,0.011872760146113501,0,0,0,0.0,0.0
2010-03-31,7.071995735168457,7.120447139655569,7.055745622362235,7.086742338872689,430659600.0,-0.0036037028651587644,6.986470031738281,6.891945934295654,6.788032364845276,67.19791866859043,0.012045977656380154,0,0,0,0.0,0.0
2010-04-01,7.101184844970703,7.184242650750362,7.004283669768291,7.14451980653457,603145200.0,0.0041274218615674485,7.0425642967224125,6.926011800765991,6.826040482521057,67.04259611504986,0.012050790931504277,0,0,0,0.0,0.0
2010-04-05,7.177020072937012,7.177621958500866,7.065071768816743,7.071391969029977,684507600.0,0.01067923587709707,7.088245296478272,6.9748834609985355,6.85544183254242,76.88089729268947,0.009262912279138301,0,0,0,0.0,0.0
2010-04-06,7.208620548248291,7.229685744906048,7.132182668821935,7.168295008510763,447017200.0,0.004403007792947111,7.1312788963317875,7.019391822814941,6.886227536201477,77.24836297236037,0.009221247913459976,0,0,0,0.0,0.0
2010-04-07,7.240519046783447,7.280242697282439,7.182136940578023,7.208920451008938,628502000.0,0.004425048914928231,7.159868049621582,7.056226396560669,6.912679815292359,78.99384365950453,0.00866020148505894,0,0,0,0.0,0.0
2010-04-08,7.220960140228271,7.268808858544516,7.163481248589745,7.235705941335068,572989200.0,-0.0027013127689879957,7.189660930633545,7.088065481185913,6.935415649414063,76.80482886660204,0.00871516524862783,0,0,0,0.0,0.0
2010-04-09,7.27632999420166,7.279340226108691,7.236305802906011,7.265496855830414,334182800.0,0.007667935135789117,7.224689960479736,7.133627128601074,6.959926962852478,84.9179845114889,0.008769013706674043,0,0,0,0.0,0.0
2010-04-12,7.291376113891602,7.314848847922777,7.276930859973614,7.288667226989202,333026400.0,0.0020678171141126356,7.2475611686706545,7.167903232574463,6.983535265922546,83.75692164505668,0.008768787210595243,0,0,0,0.0,0.0
2010-04-13,7.295589447021484,7.306724733473858,7.255865797227144,7.278436911167699,306210800.0,0.0005778515693155573,7.264954948425293,7.19811692237854,7.011507177352906,81.25300926642875,0.008007546073989173,0,0,0,0.0,0.0
2010-04-14,7.393694877624512,7.39730619140972,7.344943748695448,7.381356623984528,404076400.0,0.013447224698626581,7.295590114593506,7.227729082107544,7.043466567993164,82.95658094891293,0.008270377782489442,0,0,0,0.0,0.0
2010-04-15,7.490896701812744,7.494206670682066,7.388277220251656,7.39640227372039,376784800.0,0.013146583108587961,7.3495774269104,7.269619178771973,7.080782556533814,94.06455512693807,0.008354531675091183,0,0,0,0.0,0.0
2010-04-16,7.445155143737793,7.557705349733347,7.359388447422603,7.480364248947668,750545600.0,-0.0061062860556977405,7.383342456817627,7.304016208648681,7.115014004707336,86.6020147769052,0.008717706077149957,0,0,0,0.0,0.0
2010-04-19,7.435223579406738,7.459900084684891,7.2757271145079185,7.434019808242655,566924400.0,-0.0013339633814626328,7.4121119499206545,7.3298365592956545,7.1523600101470945,84.33150248983343,0.008066101948035932,0,0,0,0.0,0.0
2010-04-20,7.360595703125,7.500831911870525,7.31154320471947,7.479465362935289,738326400.0,-0.010037072252734203,7.425113201141357,7.345034074783325,7.182212948799133,71.42234643120118,0.008629792200001882,0,0,0,0.0,0.0
2010-04-21,7.800863742828369,7.831860460868237,7.69583667585472,7.788224140566449,982391200.0,0.05981418589754228,7.506546974182129,7.401068544387817,7.228647470474243,85.43051914487235,0.014982512743791247,0,0,0,0.0,0.0
2010-04-22,8.019041061401367,8.027467461786438,7.709979563470833,7.771371105547725,793424800.0,0.027968353988182093,7.612175846099854,7.480876636505127,7.28447105884552,87.69194679182056,0.015720763268106307,0,0,0,0.0,0.0
2010-04-23,8.150249481201172,8.190875566097228,8.034991166527515,8.064783307350293,796955600.0,0.016362108485933557,7.75319471359253,7.568268585205078,7.350947856903076,88.22734614739159,0.015134180933625072,0,0,0,0.0,0.0
2010-04-26,8.110221862792969,8.199298510194133,8.070798762495684,8.18184463346495,479068800.0,-0.0049112138837624775,7.888194370269775,7.650153160095215,7.409028196334839,85.18097185924145,0.015260216372385681,0,0,0,0.0,0.0
2010-04-27,7.885724544525146,8.060267355468516,7.839982844819714,8.043114017182578,709343600.0,-0.02768078630471793,7.9932201385498045,7.709166669845581,7.453641796112061,71.88657942836801,0.017210737757849835,0,0,0,0.0,0.0
2010-04-28,7.872485637664795,7.944709517190749,7.716299901063173,7.922140006855892,758402400.0,-0.0016788447003950324,8.00754451751709,7.757045745849609,7.492387413978577,72.1961365816129,0.017167168914572636,0,0,0,0.0,0.0
2010-04-29,8.084346771240234,8.125273406216044,7.884826010492664,7.915220043767552,558840800.0,0.02691159353302841,8.020605659484863,7.816390752792358,7.543004965782165,74.87512044630752,0.01767962630800838,0,0,0,0.0,0.0
2010-04-30,7.857138633728027,8.142425272800002,7.854430549400593,8.104507270700806,542463600.0,-0.028104699605476013,7.961983489990234,7.8575891017913815,7.580802655220031,65.40488774656467,0.019333319413225043,0,0,0,0.0,0.0
2010-05-03,8.015424728393555,8.061468557019053,7.910999626539129,7.939890124056388,454342000.0,0.020145513786158586,7.943024063110352,7.915609216690063,7.622722887992859,68.08284932052939,0.01958754377220187,0,0,0,0.0,0.0
2010-05-04,7.784608840942383,7.923340639349575,7.726528897813703,7.911303732656836,723819600.0,-0.028796463727435162,7.922800922393799,7.958010530471801,7.651522302627564,59.20624304034233,0.021056628927949253,0,0,0,0.0,0.0
2010-05-05,7.703661441802978,7.76836296439066,7.485181702836045,7.61458474801141,883103200.0,-0.010398390053161122,7.889036083221436,7.948290300369263,7.67467942237854,55.04938712526235,0.02130252212620181,0,0,0,0.0,0.0
2010-05-06,7.410548686981201,7.771671275360823,5.996149002978809,7.6386577471224,1285860800.0,-0.038048499020379545,7.754276466369629,7.8874410629272464,7.684158849716186,49.26500865988419,0.02320915874314013,0,0,0,0.0,0.0
2010-05-07,7.097875118255615,7.420178088575527,6.777378608668771,7.334110841976601,1676018400.0,-0.04219303886025183,7.602423763275146,7.782203626632691,7.675236105918884,43.65158544580439,0.02511700931888918,0,0,0,0.0,0.0
2010-05-10,7.643471240997314,7.663333467479242,7.479160476211436,7.5309218386089904,984306400.0,0.07686752917622264,7.528033065795898,7.735528564453125,7.69284086227417,54.52178530153949,0.03056657359243228,0,0,0,0.0,0.0
2010-05-11,7.719608783721924,7.821023695604825,7.538445234562801,7.578769962922633,848906800.0,0.009961121108984061,7.5150330543518065,7.718916988372802,7.714041829109192,48.53000750161661,0.03060270005367751,0,0,0,0.0,0.0
2010-05-12,7.8872294425964355,7.918526690220217,7.785212645915452,7.801461949949151,654379600.0,0.021713620932185984,7.551746654510498,7.720391368865966,7.738718557357788,47.5709478583614,0.030802604225275403,0,0,0,0.0,0.0
2010-05-13,7.774981498718262,7.974802719800791,7.715997506597717,7.921235698714491,599712400.0,-0.014231606256052132,7.6246332168579105,7.689454841613769,7.752922797203064,43.035816176710036,0.030967676693777434,0,0,0,0.0,0.0
2010-05-14,7.638356208801269,7.718405399434171,7.508352112424309,7.678681746966609,759362800.0,-0.0175724263703414,7.732729434967041,7.667576599121094,7.762582850456238,41.54625862567393,0.031236679640170614,0,0,0,0.0,0.0
2010-05-17,7.650394439697266,7.709378438479263,7.454485051554623,7.664839697419984,762834800.0,0.0015760237630872975,7.734114074707032,7.6310735702514645,7.773341393470764,45.43652609972748,0.031228394372317236,0,0,0,0.0,0.0
2010-05-18,7.594419002532959,7.780698177881782,7.531221817484286,7.73345136318598,782678400.0,-0.007316673356586034,7.7090761184692385,7.6120545864105225,7.785032558441162,44.69570535763339,0.031179626967093952,0,0,0,0.0,0.0
2010-05-19,7.47344446182251,7.611273089169083,7.368418207233664,7.508353032987832,1025726800.0,-0.015929400349138034,7.626319122314453,7.589032888412476,7.768661594390869,37.92807055862809,0.028252877592152236,0,0,0,0.0,0.0
2010-05-20,7.155055522918701,7.338325335967605,7.108409773513708,7.279039984302527,1282915200.0,-0.04260270354991902,7.502333927154541,7.563483572006225,7.725462317466736,36.60882948232117,0.028746178038113766,0,0,0,0.0,0.0
2010-05-21,7.292280673980713,7.357884606984952,6.96215320366707,7.006390596480349,1223891200.0,0.019178768162239956,7.43311882019043,7.582924127578735,7.6825638771057125,36.095412927479444,0.028864527726792176,0,0,0,0.0,0.0
2010-05-24,7.425897598266602,7.5504855641830115,7.410851254911217,7.441546631085592,754238800.0,0.018323063834150277,7.3882194519042965,7.561166763305664,7.648347663879394,42.83489060967131,0.02933854236610493,0,0,0,0.0,0.0
2010-05-25,7.379553318023682,7.425896919193128,7.136998956611787,7.202903445223216,1048006400.0,-0.006240899450827064,7.345246315002441,7.5271612167358395,7.623039102554321,43.4353258326956,0.02881451081086286,0,0,0,0.0,0.0
2010-05-26,7.346148490905762,7.587499865670888,7.335314546933092,7.525807778983023,850654000.0,-0.0045266733199599285,7.319787120819091,7.473053121566773,7.59672224521637,48.5422362588198,0.028815081658901832,0,0,0,0.0,0.0
2010-05-27,7.624213695526123,7.640464612347687,7.496617118529871,7.541456405862435,666282400.0,0.03785183555227545,7.413618755340576,7.457976341247559,7.573715591430664,62.103849416503856,0.029509551775597432,0,0,0,0.0,0.0
2010-05-28,7.730442523956299,7.806278508922395,7.624211715362882,7.805977967889278,815614800.0,0.013933086436508368,7.501251125335694,7.467184972763062,7.567380785942078,52.50653045787966,0.029085167389005295,0,0,0,0.0,0.0
2010-06-01,7.849316596984863,8.003094852465798,7.793041461869612,7.81500989887919,876472800.0,0.01537739562258933,7.5859349250793455,7.4870771884918215,7.559075379371643,53.648334840412765,0.028926874776112416,0,0,0,0.0,0.0
2010-06-02,7.943205833435059,7.968784771968974,7.83426612182602,7.9609602573604255,688548000.0,0.011961453623396956,7.698665428161621,7.521955871582032,7.567005228996277,51.642597181624446,0.028268064094368706,0,0,0,0.0,0.0
2010-06-03,7.9182281494140625,7.991355259344417,7.836673835366834,7.980219971135441,650106800.0,-0.0031445344039630063,7.813081359863281,7.566434240341186,7.577733564376831,54.430412976253535,0.028155241533333007,0,0,0,0.0,0.0
2010-06-04,7.702757358551025,7.881512593538934,7.662733164073048,7.770467492201204,758304400.0,-0.02721199576435307,7.828790092468262,7.621204423904419,7.592343997955322,51.89920765920996,0.027444401081824263,0,0,0,0.0,0.0
2010-06-07,7.5516839027404785,7.798751850865007,7.539946734777782,7.772871580331897,886942000.0,-0.0196129059735779,7.793038368225098,7.647144746780396,7.615034437179565,47.30962026073203,0.0259415031388206,0,0,0,0.0,0.0
2010-06-08,7.50323486328125,7.637753475095993,7.392490329594915,7.620900679202501,1000770400.0,-0.006415660412063429,7.723822021484375,7.65487847328186,7.608022618293762,47.504515901375484,0.019387032923436943,0,0,0,0.0,0.0
2010-06-09,7.31876277923584,7.580578259281095,7.297397040464219,7.567637313847886,854630000.0,-0.024585673700308286,7.598933410644531,7.648799419403076,7.587980318069458,45.90893211842229,0.01991464145495259,0,0,0,0.0,0.0
2010-06-10,7.538749217987059,7.55289233078294,7.288670858247509,7.368118187206454,776356000.0,0.030057872537602393,7.523037624359131,7.668059492111206,7.57055630683899,60.705273184931286,0.020526059075209477,0,0,0,0.0,0.0
2010-06-11,7.6290283203125,7.639560918416357,7.444253425767223,7.470133707642011,545759200.0,0.011975342290209134,7.508291816711425,7.668540954589844,7.563258647918701,59.64820002803427,0.020544414573409896,0,0,0,0.0,0.0
2010-06-14,7.652200222015381,7.798755785587151,7.6440751662064015,7.702757821285671,602960400.0,0.0030373332919979568,7.528395080566407,7.660716724395752,7.563950848579407,56.92189486746201,0.020169470162903585,0,0,0,0.0,0.0
2010-06-15,7.815006732940674,7.8198218189467745,7.688914480706143,7.6931276809614815,585074000.0,0.021275777711212918,7.590749454498291,7.657285737991333,7.572181463241577,62.43336148910829,0.020709665222950868,0,0,0,0.0,0.0
2010-06-16,8.04251480102539,8.057561141350504,7.843294633573966,7.857438547057321,783678000.0,0.02911169188450713,7.735499858856201,7.667216634750366,7.594586253166199,67.89912464548266,0.02150158786837205,0,0,0,0.0,0.0
2010-06-17,8.181546211242676,8.212542922173792,8.110223963071903,8.143326872104033,872855200.0,0.017287056804615286,7.864059257507324,7.6935484409332275,7.629991340637207,65.42815770681233,0.021236334005549404,0,0,0,0.0,0.0
2010-06-18,8.247750282287598,8.275738365183138,8.16800244724917,8.192980298483546,784621600.0,0.008091877664144542,7.987803649902344,7.748047733306885,7.6846260786056515,64.64470486722786,0.018077171018361145,0,0,0,0.0,0.0
2010-06-21,8.130389213562012,8.39641633839402,8.087054234674182,8.35669267471234,776490400.0,-0.014229464364073241,8.08344144821167,7.805918264389038,7.726531505584717,57.96383704730107,0.01845989104943121,0,0,0,0.0,0.0
2010-06-22,8.241133689880371,8.304931983812239,8.170414110357573,8.190275540134126,717262000.0,0.013621054713300884,8.16866683959961,7.87970814704895,7.767293310165405,58.36154417700351,0.01831894054121395,0,0,0,0.0,0.0
2010-06-23,8.154462814331055,8.265508733924092,8.062075354278866,8.26310119075753,768457200.0,-0.010516863190284553,8.191056442260741,7.963278150558471,7.806038784980774,56.40817357093409,0.018485904736036604,0,0,0,0.0,0.0
2010-06-24,8.095178604125977,8.22157139870922,8.06809374507032,8.155364769047846,714277200.0,-0.00727015519659846,8.173782920837402,8.018921089172363,7.8434902906417845,61.63044783966014,0.01857160176441084,0,0,0,0.0,0.0
2010-06-25,8.025962829589844,8.133397432013187,7.999179314258042,8.12707803313622,549942400.0,-0.008550246748213142,8.129425430297852,8.058614540100098,7.863577747344971,64.77334131039947,0.01709516797827302,0,0,0,0.0,0.0
2010-06-28,8.074111938476562,8.117748250461673,7.960357950557365,8.032883169320582,584948000.0,0.005999169184936148,8.118169975280761,8.100805711746215,7.880761218070984,67.78560579590265,0.01691209192563479,0,0,0,0.0,0.0
2010-06-29,7.709079742431641,7.956449240821746,7.652804611931046,7.948323378768026,1133344800.0,-0.04521019758289313,8.011759185791016,8.090213012695312,7.873749375343323,60.930521986459595,0.019653019498196152,0,0,0,0.0,0.0
2010-06-30,7.569444179534912,7.763246600689521,7.523702462349822,7.725328595926939,739452000.0,-0.018113129914606896,7.894755458831787,8.042905950546265,7.855061292648315,50.90009569774062,0.019782067014763628,0,0,0,0.0,0.0
2010-07-01,7.477658748626709,7.667850662146495,7.319366785634831,7.652803515671066,1022896000.0,-0.012125782122333173,7.771251487731933,7.972517204284668,7.833032822608947,45.5651730748329,0.019905707549677777,0,0,0,0.0,0.0
2010-07-02,7.431313037872314,7.551386420154613,7.318762021316244,7.538144131424507,693842800.0,-0.006197890584791255,7.652321529388428,7.8908734798431395,7.819460606575012,43.61514499944865,0.01907951748180338,0,0,0,0.0,0.0
2010-07-06,7.482168197631836,7.6076576976188495,7.407836550055609,7.55348961437757,615235600.0,0.00684336126070173,7.533932781219482,7.826051378250122,7.81598482131958,39.713383052038424,0.018679205445090743,0,0,0,0.0,0.0
2010-07-07,7.784310817718506,7.787321050157897,7.515876996251257,7.538145162596147,654556000.0,0.040381693127708784,7.548978996276856,7.780369091033935,7.830038619041443,42.371921999041525,0.020694571943026496,0,0,0,0.0,0.0
2010-07-08,7.76685619354248,7.911606895050429,7.670556890165448,7.898967295070312,738144400.0,-0.0022422825327447216,7.588461399078369,7.741608428955078,7.852443289756775,36.80071734373974,0.019763477578195857,0,0,0,0.0,0.0
